epoch,train_loss,train_accuracy,train_balanced_accuracy,train_macro_precision,train_macro_recall,train_macro_f1,train_drone_precision,train_drone_recall,train_drone_f1,train_drone_support,train_bird_precision,train_bird_recall,train_bird_f1,train_bird_support,train_airplane_precision,train_airplane_recall,train_airplane_f1,train_airplane_support,train_helicopter_precision,train_helicopter_recall,train_helicopter_f1,train_helicopter_support,train_confusion_matrix,val_loss,val_accuracy,val_balanced_accuracy,val_macro_precision,val_macro_recall,val_macro_f1,val_drone_precision,val_drone_recall,val_drone_f1,val_drone_support,val_bird_precision,val_bird_recall,val_bird_f1,val_bird_support,val_airplane_precision,val_airplane_recall,val_airplane_f1,val_airplane_support,val_helicopter_precision,val_helicopter_recall,val_helicopter_f1,val_helicopter_support,val_confusion_matrix
62,0.40134315218442934,0.973285076356251,0.9347091913223267,0.9626545906066895,0.9347091913223267,0.9483161568641663,0.9791272878646851,0.992136538028717,0.9855889678001404,59007,0.9695760607719421,0.9305887818336487,0.9496824145317078,2089,0.9567349553108215,0.9062841534614563,0.9308264255523682,7320,0.9451800584793091,0.9098272919654846,0.927166759967804,8395,"[[58543,49,175,240],[115,1944,6,24],[501,6,6634,179],[632,6,119,7638]]",0.36855015795176804,0.9912145316395583,0.9745129346847534,0.9787096977233887,0.9745129346847534,0.976578414440155,0.9947383999824524,0.9951872229576111,0.994962751865387,6649,0.9629629850387573,0.9454545378684998,0.9541284441947937,110,0.9729032516479492,0.9830508232116699,0.9779506921768188,767,0.9842342138290405,0.9743589758872986,0.9792717099189758,897,"[[6617,4,17,11],[5,104,0,1],[11,0,754,2],[19,0,4,874]]"
63,0.4030385836271163,0.972686203798935,0.9333922266960144,0.9608929753303528,0.9333922266960144,0.9467877745628357,0.9788031578063965,0.9915094971656799,0.9851153492927551,59007,0.9655688405036926,0.9262804985046387,0.9455167651176453,2089,0.9533073902130127,0.9036885499954224,0.9278351068496704,7320,0.9458925127983093,0.912090539932251,0.9286840558052063,8395,"[[58506,62,191,248],[126,1935,7,21],[531,5,6615,169],[610,2,126,7657]]",0.36588574711874233,0.9918081443666152,0.9647064208984375,0.9823892116546631,0.9647064208984375,0.9733467102050781,0.9934062361717224,0.9969920516014099,0.9951959252357483,6649,0.9615384340286255,0.9090909361839294,0.9345794916152954,110,0.988095223903656,0.9739243984222412,0.9809585809707642,767,0.9865168333053589,0.9788182973861694,0.9826525449752808,897,"[[6629,2,9,9],[9,100,0,1],[18,0,747,2],[17,2,0,878]]"
64,0.3993225506052554,0.9744177266276965,0.9389020204544067,0.9642125368118286,0.9389020204544067,0.951252281665802,0.9801145195960999,0.9923229217529297,0.9861809611320496,59007,0.9713013172149658,0.9396840333938599,0.9552311301231384,2089,0.9593215584754944,0.9117486476898193,0.9349303245544434,7320,0.9461129903793335,0.9118523001670837,0.9286667704582214,8395,"[[58554,47,155,251],[95,1963,8,23],[479,5,6674,162],[614,6,120,7655]]",0.36883904333000267,0.9899085836400332,0.9742687940597534,0.9777337312698364,0.9742687940597534,0.9759949445724487,0.9935386776924133,0.9944352507591248,0.9939867258071899,6649,0.963302731513977,0.9545454382896423,0.9589040875434875,110,0.9764397740364075,0.9726206064224243,0.9745264053344727,767,0.9776536226272583,0.9754738211631775,0.9765625,897,"[[6612,4,18,15],[4,105,0,1],[17,0,746,4],[22,0,0,875]]"
65,0.39849703132526565,0.9751077319654737,0.9387122988700867,0.9651709794998169,0.9387122988700867,0.95161372423172,0.9799936413764954,0.99284827709198,0.9863790273666382,59007,0.966303288936615,0.9334610104560852,0.9495982527732849,2089,0.9623262882232666,0.9177595376968384,0.939514696598053,7320,0.9520607590675354,0.9107802510261536,0.9309630990028381,8395,"[[58585,55,154,213],[116,1950,1,22],[445,7,6718,150],[635,6,108,7646]]",0.3665385650198632,0.9916894218212039,0.9762321710586548,0.9817838072776794,0.9762321710586548,0.9789736866950989,0.9939948916435242,0.9957888126373291,0.9948909878730774,6649,0.963302731513977,0.9545454382896423,0.9589040875434875,110,0.9920106530189514,0.9713168144226074,0.9815547466278076,767,0.9778270721435547,0.9832776188850403,0.9805448055267334,897,"[[6621,4,6,18],[4,105,0,1],[21,0,745,1],[15,0,0,882]]"
66,0.39915757322446116,0.9748343336240903,0.9386966228485107,0.9661865234375,0.9386966228485107,0.9520791172981262,0.9795355200767517,0.9928821921348572,0.9861637353897095,59007,0.9717541933059692,0.9387266635894775,0.954954981803894,2089,0.9599710702896118,0.9075136780738831,0.9330055713653564,7320,0.9534854888916016,0.9156640768051147,0.9341921210289001,8395,"[[58587,47,155,218],[108,1961,5,15],[529,6,6643,142],[587,4,117,7687]]",0.3671392883340749,0.9916894218212039,0.9763217568397522,0.976668119430542,0.9763217568397522,0.9764845967292786,0.9945929646492004,0.9959392547607422,0.9952656626701355,6649,0.9459459185600281,0.9545454382896423,0.9502262473106384,110,0.9830065369606018,0.9804432988166809,0.9817232489585876,767,0.9831271171569824,0.9743589758872986,0.9787233471870422,897,"[[6622,5,9,13],[4,105,0,1],[14,0,752,1],[18,1,4,874]]"
67,0.39701698378495337,0.9757586803973389,0.941434383392334,0.9667937755584717,0.941434383392334,0.9538034796714783,0.9807705283164978,0.9931533336639404,0.986923098564148,59007,0.9728395342826843,0.9430349469184875,0.9577054381370544,2089,0.9639977216720581,0.9144808650016785,0.9385867118835449,7320,0.9495673775672913,0.915068507194519,0.9319987893104553,8395,"[[58603,40,132,232],[93,1970,5,21],[465,6,6694,155],[591,9,113,7682]]",0.366599233879636,0.9912145316395583,0.9756711721420288,0.9810384511947632,0.9756711721420288,0.9782519340515137,0.9956331849098206,0.9944352507591248,0.995033860206604,6649,0.9811320900917053,0.9454545378684998,0.9629629254341125,110,0.9641485214233398,0.9817470908164978,0.9728682041168213,767,0.9832402467727661,0.9810479283332825,0.9821428060531616,897,"[[6612,2,23,12],[3,104,1,2],[13,0,753,1],[13,0,4,880]]"
68,0.3965757892393811,0.9762273632682819,0.9414191842079163,0.9679356813430786,0.9414191842079163,0.9543462991714478,0.9810341596603394,0.9932041764259338,0.9870815873146057,59007,0.9751120209693909,0.9377692937850952,0.9560760855674744,2089,0.963971734046936,0.9137977957725525,0.9382144808769226,7320,0.9516248106956482,0.9209052920341492,0.9360130429267883,8395,"[[58606,40,146,215],[102,1959,6,22],[469,6,6689,156],[562,4,98,7731]]",0.3648091158963971,0.9920455894574379,0.9761217832565308,0.9896178841590881,0.9761217832565308,0.9827880859375,0.9931127429008484,0.9975936412811279,0.9953480958938599,6649,0.9906542301177979,0.9636363387107849,0.9769585132598877,110,0.9815303683280945,0.9700130224227905,0.9757377505302429,767,0.9931740760803223,0.9732441306114197,0.9831080436706543,897,"[[6633,1,11,4],[2,106,0,2],[23,0,744,0],[21,0,3,873]]"
69,0.3950937385818946,0.9764356667664787,0.9424415826797485,0.9682208299636841,0.9424415826797485,0.9550201892852783,0.9809987545013428,0.9930686354637146,0.9869967699050903,59007,0.9732009768486023,0.9387266635894775,0.9556529521942139,2089,0.9667960405349731,0.9188524484634399,0.9422147870063782,7320,0.9518874883651733,0.9191185235977173,0.9352160692214966,8395,"[[58598,47,134,228],[100,1961,6,22],[452,2,6726,140],[583,5,91,7716]]",0.3677984200180051,0.9906209189125015,0.9756770730018616,0.9782739281654358,0.9756770730018616,0.976917028427124,0.9954792261123657,0.9935328364372253,0.9945051670074463,6649,0.9719626307487488,0.9454545378684998,0.9585253596305847,110,0.9753566980361938,0.9804432988166809,0.9778933525085449,767,0.9702970385551453,0.9832776188850403,0.9767441749572754,897,"[[6606,2,18,23],[4,104,0,2],[13,0,752,2],[13,1,1,882]]"
70,0.39569090166013515,0.9766569892333129,0.9418503046035767,0.9683589935302734,0.9418503046035767,0.9547779560089111,0.981154203414917,0.9934753775596619,0.9872763156890869,59007,0.972650408744812,0.936333179473877,0.9541463851928711,2089,0.9660627245903015,0.9177595376968384,0.941291868686676,7320,0.9535687565803528,0.919833242893219,0.9363972544670105,8395,"[[58622,42,126,217],[105,1956,8,20],[457,6,6718,139],[564,7,102,7722]]",0.36723764467717745,0.9914519767303811,0.9724524021148682,0.979468584060669,0.9724524021148682,0.975914716720581,0.9947400093078613,0.9954880475997925,0.9951138496398926,6649,0.9626168012619019,0.9363636374473572,0.9493088126182556,110,0.9816993474960327,0.979139506816864,0.980417788028717,767,0.9788182973861694,0.9788182973861694,0.9788182973861694,897,"[[6619,4,12,14],[4,103,0,3],[14,0,751,2],[17,0,2,878]]"
71,0.39460667781054093,0.9762534012055565,0.9411464333534241,0.96705162525177,0.9411464333534241,0.9537836909294128,0.9814436435699463,0.9931364059448242,0.9872553944587708,59007,0.9730941653251648,0.9348970651626587,0.9536133408546448,2089,0.9656214118003845,0.9170765280723572,0.9407230615615845,7320,0.9480471611022949,0.9194758534431458,0.9335429668426514,8395,"[[58602,48,128,229],[98,1953,9,29],[441,1,6713,165],[569,5,102,7719]]",0.366951538759131,0.9912145316395583,0.972665548324585,0.9834099411964417,0.972665548324585,0.9779036045074463,0.9942891597747803,0.9950368404388428,0.994662880897522,6649,0.9809523820877075,0.9363636374473572,0.9581395387649536,110,0.9740932583808899,0.9804432988166809,0.9772579669952393,767,0.9843049049377441,0.9788182973861694,0.9815539717674255,897,"[[6616,2,19,12],[5,103,0,2],[15,0,752,0],[18,0,1,878]]"
72,0.3935447744543559,0.9779198291911315,0.9452223777770996,0.9699032306671143,0.9452223777770996,0.9572741985321045,0.9823262095451355,0.9937465190887451,0.9880033135414124,59007,0.9742191433906555,0.940641462802887,0.9571358561515808,2089,0.9683771729469299,0.9203552007675171,0.9437556862831116,7320,0.9546905755996704,0.9261465072631836,0.9402019381523132,8395,"[[58638,46,119,204],[101,1965,5,18],[433,3,6737,147],[521,3,96,7775]]",0.36397153011031264,0.9925204796390834,0.9816367626190186,0.97761070728302,0.9816367626190186,0.9795767068862915,0.9953418374061584,0.9962400197982788,0.9957907199859619,6649,0.9469026327133179,0.9727272987365723,0.9596412181854248,110,0.9816513657569885,0.9765319228172302,0.9790849089622498,767,0.9865471124649048,0.9810479283332825,0.98378986120224,897,"[[6624,5,13,7],[1,107,1,1],[14,0,749,4],[16,1,0,880]]"
73,0.39183789070833525,0.9781281326893283,0.9474532008171082,0.9701106548309326,0.9474532008171082,0.9585343599319458,0.9828005433082581,0.9935600757598877,0.9881510138511658,59007,0.9768244624137878,0.9483006000518799,0.9623512029647827,2089,0.9671637415885925,0.9214481115341187,0.943752646446228,7320,0.9536537528038025,0.9265038967132568,0.9398828148841858,8395,"[[58627,36,133,211],[83,1981,7,18],[421,5,6745,149],[522,6,89,7778]]",0.36598048390734156,0.9922830345482607,0.9725216627120972,0.9875795841217041,0.9725216627120972,0.9798507690429688,0.9945970177650452,0.9966912269592285,0.9956430792808533,6649,0.9903846383094788,0.9363636374473572,0.9626168608665466,110,0.9766233563423157,0.9804432988166809,0.9785295724868774,767,0.9887133240699768,0.9765886068344116,0.9826135039329529,897,"[[6627,1,15,6],[5,103,0,2],[13,0,752,2],[18,0,3,876]]"
74,0.3922105945041587,0.9780109619715927,0.9478284120559692,0.9715335965156555,0.9478284120559692,0.9594088792800903,0.9825422763824463,0.9938651323318481,0.9881712794303894,59007,0.9837197661399841,0.9545236825942993,0.9689018726348877,2089,0.9676491618156433,0.9193989038467407,0.9429072141647339,7320,0.9522230625152588,0.9235259294509888,0.937654972076416,8395,"[[58645,28,123,211],[63,1994,4,28],[439,1,6730,150],[540,4,98,7753]]",0.3639929154048577,0.9928766472753175,0.9754270315170288,0.9865815043449402,0.9754270315170288,0.9809136390686035,0.994897186756134,0.9969920516014099,0.995943546295166,6649,0.9811320900917053,0.9454545378684998,0.9629629254341125,110,0.9804432988166809,0.9804432988166809,0.9804432988166809,767,0.9898534417152405,0.9788182973861694,0.9843049049377441,897,"[[6629,1,12,7],[5,104,0,1],[14,0,752,1],[15,1,3,878]]"
75,0.3900247142792642,0.9791436122430381,0.9489359855651855,0.9718297123908997,0.9489359855651855,0.9601395130157471,0.9831374883651733,0.9940007328987122,0.9885392189025879,59007,0.9758144021034241,0.9463858008384705,0.9608748555183411,2089,0.9688793420791626,0.9271857738494873,0.9475741982460022,7320,0.9594877362251282,0.9281715154647827,0.9435698390007019,8395,"[[58653,42,123,189],[97,1977,3,12],[401,4,6787,128],[508,3,92,7792]]",0.36478212224917755,0.9925204796390834,0.9721439480781555,0.9859613180160522,0.9721439480781555,0.9788637161254883,0.9947431683540344,0.9960896372795105,0.9954159259796143,6649,0.9807692170143127,0.9272727370262146,0.9532710313796997,110,0.9817708134651184,0.9830508232116699,0.9824104309082031,767,0.9865621328353882,0.9821627736091614,0.984357476234436,897,"[[6623,2,14,10],[6,102,0,2],[13,0,754,0],[16,0,0,881]]"
76,0.3894699289328765,0.9793519157412349,0.9490971565246582,0.9725821018218994,0.9490971565246582,0.9605764150619507,0.9831777811050415,0.9944413304328918,0.9887774586677551,59007,0.9773175716400146,0.9487793445587158,0.9628370404243469,2089,0.9703055620193481,0.9240437150001526,0.9466097354888916,7320,0.9595276117324829,0.9291244745254517,0.9440813064575195,8395,"[[58679,37,124,167],[81,1982,6,20],[409,5,6764,142],[514,4,77,7800]]",0.3632779116303907,0.9932328149115517,0.9813100695610046,0.9816958904266357,0.9813100695610046,0.9815013408660889,0.996090829372406,0.9963904619216919,0.9962406754493713,6649,0.9636363387107849,0.9636363387107849,0.9636363387107849,110,0.9804941415786743,0.9830508232116699,0.9817708134651184,767,0.9865621328353882,0.9821627736091614,0.984357476234436,897,"[[6625,3,12,9],[2,106,0,2],[12,0,754,1],[12,1,3,881]]"
77,0.3900197832751002,0.9793909726471469,0.9503738880157471,0.9710891246795654,0.9503738880157471,0.9605228900909424,0.9842929244041443,0.9940345883369446,0.9891397953033447,59007,0.9783464670181274,0.9516515135765076,0.9648143649101257,2089,0.9679816961288452,0.9251366257667542,0.9460743069648743,7320,0.9537353515625,0.9306730031967163,0.94206303358078,8395,"[[58655,37,121,194],[70,1988,8,23],[383,3,6772,162],[483,4,95,7813]]",0.3641718573939923,0.9924017570936721,0.9744116067886353,0.9885580539703369,0.9744116067886353,0.9813472032546997,0.9942994117736816,0.9968416094779968,0.9955688714981079,6649,0.9904761910438538,0.9454545378684998,0.9674418568611145,110,0.9829396605491638,0.9765319228172302,0.9797253012657166,767,0.9865168333053589,0.9788182973861694,0.9826525449752808,897,"[[6628,1,13,7],[4,104,0,2],[15,0,749,3],[19,0,0,878]]"
78,0.38884804876617574,0.9799638072671883,0.9500089883804321,0.9736722111701965,0.9500089883804321,0.9615660905838013,0.9841030240058899,0.9945599436759949,0.9893038868904114,59007,0.9826216697692871,0.9473432302474976,0.9646600484848022,2089,0.9718025922775269,0.9228141903877258,0.9466750621795654,7320,0.9561617374420166,0.935318648815155,0.9456253051757812,8395,"[[58686,25,105,191],[88,1979,5,17],[406,7,6755,152],[454,3,86,7852]]",0.3633553955279831,0.9928766472753175,0.9838625192642212,0.9834414720535278,0.9838625192642212,0.9836339950561523,0.9956384301185608,0.9956384301185608,0.9956384301185608,6649,0.9727272987365723,0.9727272987365723,0.9727272987365723,110,0.9755469560623169,0.9882659912109375,0.9818652868270874,767,0.9898534417152405,0.9788182973861694,0.9843049049377441,897,"[[6620,3,18,8],[2,107,0,1],[9,0,758,0],[18,0,1,878]]"
79,0.38852964536084417,0.980250224577209,0.9508001208305359,0.9737021327018738,0.9508001208305359,0.9620039463043213,0.9840686917304993,0.994475245475769,0.9892445802688599,59007,0.9787128567695618,0.9463858008384705,0.9622779488563538,2089,0.9733676910400391,0.9286885261535645,0.9505033493041992,7320,0.9586594700813293,0.9336509704589844,0.9459899663925171,8395,"[[58681,38,106,182],[77,1977,9,26],[389,3,6798,130],[484,2,71,7838]]",0.3635722714259904,0.9927579247299062,0.9843820929527283,0.9799365997314453,0.9843820929527283,0.9821008443832397,0.9956403970718384,0.9960896372795105,0.995864987373352,6649,0.9557521939277649,0.9818181991577148,0.9686098694801331,110,0.9894179701805115,0.9752281904220581,0.9822718501091003,767,0.978935718536377,0.9843924045562744,0.9816564917564392,897,"[[6623,4,8,14],[1,108,0,1],[15,0,748,4],[13,1,0,883]]"
80,0.38741633718733975,0.9808751350717996,0.9536963701248169,0.9733120203018188,0.9536963701248169,0.9633160829544067,0.9853425025939941,0.9945769309997559,0.9899381995201111,59007,0.9793713092803955,0.9545236825942993,0.9667878746986389,2089,0.9728919863700867,0.9315573573112488,0.9517761468887329,7320,0.9556422233581543,0.9341274499893188,0.9447623491287231,8395,"[[58687,32,94,194],[71,1994,3,21],[350,2,6819,149],[452,8,93,7842]]",0.36369375892847716,0.992995369820729,0.9818817377090454,0.9836238622665405,0.9818817377090454,0.9827374815940857,0.9947471022605896,0.9968416094779968,0.9957932233810425,6649,0.9639639854431152,0.9727272987365723,0.9683258533477783,110,0.9881578683853149,0.979139506816864,0.9836280941963196,767,0.9876265525817871,0.9788182973861694,0.9832026958465576,897,"[[6628,4,8,9],[2,107,0,1],[15,0,751,1],[18,0,1,878]]"
81,0.3872829142211665,0.9803283383890328,0.9530318379402161,0.9723898768424988,0.9530318379402161,0.9625308513641357,0.9851385354995728,0.9942041039466858,0.989650547504425,59007,0.9803439974784851,0.9550023674964905,0.9675072431564331,2089,0.9688167572021484,0.9295082092285156,0.9487555027008057,7320,0.9552602767944336,0.9334127306938171,0.9442101120948792,8395,"[[58665,34,117,191],[71,1995,5,18],[356,2,6804,158],[458,4,97,7836]]",0.3646075504028244,0.9921643120028494,0.9794827103614807,0.9811804890632629,0.9794827103614807,0.9803277850151062,0.9948910474777222,0.9957888126373291,0.9953397512435913,6649,0.9636363387107849,0.9636363387107849,0.9636363387107849,110,0.9829171895980835,0.9752281904220581,0.9790576100349426,767,0.9832776188850403,0.9832776188850403,0.9832776188850403,897,"[[6621,4,12,12],[3,106,0,1],[17,0,748,2],[14,0,1,882]]"
82,0.3851911880550159,0.9817994818450483,0.9557290077209473,0.9756900072097778,0.9557290077209473,0.9655219912528992,0.9858118891716003,0.9950006008148193,0.9903848767280579,59007,0.9847365617752075,0.9573959112167358,0.9708737730979919,2089,0.971245527267456,0.9321038126945496,0.9512721300125122,7320,0.9609661102294922,0.9384157061576843,0.9495570063591003,8395,"[[58712,24,110,161],[73,2000,3,13],[348,3,6823,146],[424,4,89,7878]]",0.36383430444824855,0.9925204796390834,0.9885604381561279,0.9810285568237305,0.9885604381561279,0.9847664833068848,0.9966842532157898,0.9945856332778931,0.9956338405609131,6649,0.9732142686843872,0.9909090995788574,0.9819819331169128,110,0.9741935729980469,0.9843546152114868,0.9792477488517761,767,0.9800221920013428,0.9843924045562744,0.982202410697937,897,"[[6613,3,19,14],[0,109,0,1],[9,0,755,3],[13,0,1,883]]"
83,0.38474018842121954,0.9820208043118824,0.9558795094490051,0.9756174683570862,0.9558795094490051,0.9655621647834778,0.9859580993652344,0.9947972297668457,0.9903579354286194,59007,0.9822485446929932,0.953566312789917,0.9676949381828308,2089,0.9736504554748535,0.9338797926902771,0.9533504843711853,7320,0.9606127142906189,0.9412745833396912,0.9508453011512756,8395,"[[58700,30,95,182],[77,1992,4,16],[354,4,6836,126],[405,2,86,7902]]",0.3627314380677794,0.9931140923661403,0.9830955266952515,0.9847426414489746,0.9830955266952515,0.983875036239624,0.9943028688430786,0.9974431991577148,0.9958705306053162,6649,0.9642857313156128,0.9818181991577148,0.9729729890823364,110,0.9894319772720337,0.9765319228172302,0.9829396605491638,767,0.9909502267837524,0.9765886068344116,0.9837170243263245,897,"[[6632,4,8,5],[1,108,0,1],[16,0,749,2],[21,0,0,876]]"
84,0.3862489779946475,0.9805236229185924,0.9530022740364075,0.973042368888855,0.9530022740364075,0.9628279805183411,0.9850290417671204,0.9946277737617493,0.9898051023483276,59007,0.9803632497787476,0.9559597969055176,0.9680077433586121,2089,0.9700428247451782,0.9289617538452148,0.949057936668396,7320,0.956734299659729,0.9324597716331482,0.9444411396980286,8395,"[[58690,33,110,174],[68,1997,4,20],[357,3,6800,160],[467,4,96,7828]]",0.36222817608229724,0.993351537456963,0.9825712442398071,0.9855225682258606,0.9825712442398071,0.9840385317802429,0.9951959252357483,0.9969920516014099,0.9960931539535522,6649,0.9727272987365723,0.9727272987365723,0.9727272987365723,110,0.9843137264251709,0.9817470908164978,0.9830287098884583,767,0.9898534417152405,0.9788182973861694,0.9843049049377441,897,"[[6629,3,11,6],[2,107,0,1],[12,0,753,2],[18,0,1,878]]"
85,0.3846278880173916,0.9821249560609808,0.9563144445419312,0.9763998985290527,0.9563144445419312,0.9661738276481628,0.9858646392822266,0.9952208995819092,0.9905206561088562,59007,0.985228955745697,0.957874596118927,0.9713591933250427,2089,0.9698086380958557,0.9346994757652283,0.9519304037094116,7320,0.9646972417831421,0.9374627470970154,0.9508850574493408,8395,"[[58725,24,110,148],[63,2001,9,16],[350,4,6842,124],[429,2,94,7870]]",0.36232138036351214,0.9931140923661403,0.98427814245224,0.9838540554046631,0.98427814245224,0.9840652942657471,0.9959380030632019,0.9956384301185608,0.9957881569862366,6649,0.9727272987365723,0.9727272987365723,0.9727272987365723,110,0.9856396913528442,0.9843546152114868,0.9849967360496521,767,0.9811111092567444,0.9843924045562744,0.9827490448951721,897,"[[6620,3,11,15],[2,107,0,1],[11,0,755,1],[14,0,0,883]]"
86,0.38373963605039785,0.9822291078100793,0.9578309655189514,0.9762994050979614,0.9578309655189514,0.9669026136398315,0.9862415194511414,0.9949328303337097,0.9905681610107422,59007,0.9857773184776306,0.962182879447937,0.9738372564315796,2089,0.9731495976448059,0.9357923269271851,0.9541053771972656,7320,0.9600292444229126,0.9384157061576843,0.9490994811058044,8395,"[[58708,22,95,182],[60,2010,2,17],[338,3,6850,129],[421,4,92,7878]]",0.3622518139200823,0.9937077050931972,0.9884542226791382,0.9847724437713623,0.9884542226791382,0.9865920543670654,0.9962406158447266,0.9963904619216919,0.9963155388832092,6649,0.9732142686843872,0.9909090995788574,0.9819819331169128,110,0.9830729365348816,0.9843546152114868,0.9837133884429932,767,0.9865621328353882,0.9821627736091614,0.984357476234436,897,"[[6625,3,11,10],[0,109,0,1],[11,0,755,1],[14,0,2,881]]"
87,0.38409181242862217,0.9822291078100793,0.956777811050415,0.9760136604309082,0.956777811050415,0.9662222862243652,0.9861757159233093,0.9949666857719421,0.9905516505241394,59007,0.9837598204612732,0.9569171667098999,0.9701529145240784,2089,0.9728615880012512,0.9353824853897095,0.9537539482116699,7320,0.9612573385238647,0.9398451447486877,0.9504306316375732,8395,"[[58710,28,103,166],[65,1999,3,22],[341,2,6847,130],[417,3,85,7890]]",0.36275292523793506,0.9931140923661403,0.9811015129089355,0.9864335060119629,0.9811015129089355,0.9837466478347778,0.9944519400596619,0.9974431991577148,0.9959452748298645,6649,0.9727272987365723,0.9727272987365723,0.9727272987365723,110,0.9920529723167419,0.9765319228172302,0.9842312335968018,767,0.9865016937255859,0.9777034521102905,0.9820828437805176,897,"[[6632,3,5,9],[1,107,1,1],[16,0,749,2],[20,0,0,877]]"
88,0.3842037902037156,0.9822681647159912,0.957213282585144,0.9756619930267334,0.957213282585144,0.9662694931030273,0.9861106276512146,0.9950514435768127,0.9905608296394348,59007,0.9809197783470154,0.9597893953323364,0.9702395796775818,2089,0.9728036522865295,0.9333333373069763,0.9526598453521729,7320,0.9628139734268188,0.9406789541244507,0.9516177773475647,8395,"[[58715,33,98,161],[60,2005,6,18],[360,2,6832,126],[407,4,87,7897]]",0.36201104224895786,0.9935889825477858,0.9827457666397095,0.9857859015464783,0.9827457666397095,0.9842568039894104,0.9954954981803894,0.9971424341201782,0.9963183403015137,6649,0.9727272987365723,0.9727272987365723,0.9727272987365723,110,0.9894459247589111,0.9778357148170471,0.9836066365242004,767,0.9854748845100403,0.9832776188850403,0.984375,897,"[[6630,3,7,9],[2,107,0,1],[14,0,750,3],[14,0,1,882]]"
89,0.38397940747746667,0.9821119370923436,0.9569085836410522,0.9762416481971741,0.9569085836410522,0.9663936495780945,0.9859623312950134,0.9951022863388062,0.9905112385749817,59007,0.9842983484268188,0.9602680802345276,0.9721347093582153,2089,0.9750570058822632,0.9345628619194031,0.9543806314468384,7320,0.9596489071846008,0.9377009868621826,0.9485480189323425,8395,"[[58718,27,99,163],[63,2006,3,17],[328,0,6841,151],[445,5,73,7872]]",0.36130838087473205,0.9943013178202541,0.9882593750953674,0.9863318800926208,0.9882593750953674,0.9872711300849915,0.9962440133094788,0.9972928166389465,0.9967681765556335,6649,0.9732142686843872,0.9909090995788574,0.9819819331169128,110,0.9881734848022461,0.9804432988166809,0.9842932224273682,767,0.9876957535743713,0.9843924045562744,0.9860413670539856,897,"[[6631,3,8,7],[0,109,0,1],[12,0,752,3],[13,0,1,883]]"
90,0.38350299556582407,0.9826977906810223,0.9578657746315002,0.9772462844848633,0.9578657746315002,0.9673817157745361,0.9862785935401917,0.9952208995819092,0.990729570388794,59007,0.9852434992790222,0.9588319659233093,0.9718583226203918,2089,0.9735870361328125,0.9366120100021362,0.9547417163848877,7320,0.9638760089874268,0.9407981038093567,0.952197253704071,8395,"[[58725,25,99,158],[66,2003,1,19],[344,1,6856,119],[407,4,86,7898]]",0.36232498906633287,0.9938264276386086,0.9831565022468567,0.9862469434738159,0.9831565022468567,0.9846951365470886,0.9954961538314819,0.9972928166389465,0.9963936805725098,6649,0.9727272987365723,0.9727272987365723,0.9727272987365723,110,0.9868766665458679,0.9804432988166809,0.983649492263794,767,0.9898876547813416,0.9821627736091614,0.9860100746154785,897,"[[6631,3,8,7],[1,107,1,1],[14,0,752,1],[15,0,1,881]]"
91,0.38216529522614023,0.983075340771504,0.9587620496749878,0.9775654077529907,0.9587620496749878,0.967998743057251,0.9869453310966492,0.9955090284347534,0.9912087321281433,59007,0.9877029061317444,0.9612254500389099,0.9742843508720398,2089,0.9736020565032959,0.937158465385437,0.9550327658653259,7320,0.962011456489563,0.9411554336547852,0.9514691829681396,8395,"[[58742,19,89,157],[59,2008,4,18],[320,3,6860,137],[398,3,93,7901]]",0.36224718084955787,0.993351537456963,0.9805771112442017,0.9874799847602844,0.9805771112442017,0.9840031862258911,0.9951959252357483,0.9969920516014099,0.9960931539535522,6649,0.9814814925193787,0.9636363387107849,0.9724770784378052,110,0.985602080821991,0.9817470908164978,0.9836708307266235,767,0.9876404404640198,0.9799330830574036,0.9837716817855835,897,"[[6629,2,9,9],[2,106,1,1],[13,0,753,1],[17,0,1,879]]"
92,0.383934099531039,0.9818125008136855,0.9556384086608887,0.9764078855514526,0.9556384086608887,0.9658256769180298,0.9855445027351379,0.9948141574859619,0.9901576638221741,59007,0.9861591458320618,0.9550023674964905,0.9703307151794434,2089,0.9712905287742615,0.9336065649986267,0.9520757794380188,7320,0.9626373648643494,0.939130425453186,0.9507386684417725,8395,"[[58701,24,117,165],[67,1995,9,18],[361,2,6834,123],[433,2,76,7884]]",0.3624136931437941,0.99394515018402,0.9890116453170776,0.9835444688796997,0.9890116453170776,0.9862329959869385,0.9962406158447266,0.9963904619216919,0.9963155388832092,6649,0.9646017551422119,0.9909090995788574,0.9775784611701965,110,0.9856396913528442,0.9843546152114868,0.9849967360496521,767,0.9876957535743713,0.9843924045562744,0.9860413670539856,897,"[[6625,4,11,9],[0,109,0,1],[11,0,755,1],[14,0,0,883]]"
